text,label
"@ @ @ Watch this girl lie through her teeth at 4:47 http://Oswald Pyke. The Daily Edge. Zaffod B
",1
"@ @ Where's @ @ With this breaking news? Police Chief making press conference.andybankertv. FO. CNN. cnnbrk. Smoke Screen Murder. Ferguson
",0
"PRINCE IN TORONTO TONIGHT: @ tweeted this morning to say OTNOROT CALLING, which is Toronto backwards, obviously.... Seems it's on!RDEYEGIRL
",0
"@ @ Ohhh man, terrible news for all the victims' families!volkz_20. NBC News
",0
"@ @ &lt;&lt; Dumbass .Nick Margerrison. Sky News. sockpuppetmedia
",1
"@ @ So what they are doing is right??? You're wacked!!! You should be on a list!!!Pride Sky. CBC Alerts
",0
"@ @ so yeah, expecting to get paid for doing his job seems pretty professional to metdgecas. Henderburn
",1
"Update: police release stills from convenience store footage showing robbery http:// http://Ferguson
",0
"Police say shots fired at 3 sites - National War Memorial, Parliament Hill, and now Rideau shopping centre http://Ottawa
",0
"@ @ how will that make a difference to the grieving gamin and unrest / distrust inReuters US. Reuters. Ferguson
",1
"@ @ sorry - how do you know it's an ISIS flag? Can you actually confirm that?Kristy Mayr. worstbloke
",0
"@ that still is no excuse to kill himThe Anon Message
",1
"Terribile “@: video show two attackers wearing hoods &amp; black clothing shoot a wounded man http://Mashable News. Charlie Hebdo
",0
"@ @ RIPArmed Research. _batou_
",1
"@ http://Reuters. Stop Killing Innocent People. Free Palestine. Burma. Free Syria. Free Kashmir
",0
"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car.Charlie Hebdo
",0
"@ Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole.kristinpuhl. FERGUSON
",1
"@ @ Indicate? If he was a suspect why did the police stop his car next to him and tell him to ""get the f on the sidewalk"" ?DIANAZOGA. j03_2. ck
",0
"@ @ The police better plan on killing him, because his intentions are not at all in doubt.Breaking. Ora Bx
",1
".@ @ @ thank you for making it easy for me to spot you and block you. Byetonyjdell. No Idteaots. Jefferson Obama
",0
"@ @ reason forthis massacre is a concrete action of paper.not general principles of freedom.Dalia Chai. cnnbrk
",1
"@ @ And there was a struggle inside the car. How do we know Brown didn't get the gun and fire the shot during the struggle?Tom. spants
",0
"@ @ its about time... http://Reuters US. Reuters
",1
"@ the internet says lolSky News
",0
"@ @ @ Scary times indeed.povprod. cnnbrk. Damo Spin
",1
"“@: Here's that dramatic video via @ of shots fired inside parliament building: http://affanchowdhry. josh_wingrove
",0
"@ But, you know, it's because they're muslim. We can't talk about that. GFYcnni
",1
"@ @ That's disgusting tbh...Pz Feed. Abide Sam
",0
"@ @ @ you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!Russell Barth. dmatthewmillar. spaikin
",0
"@ I heard (who knows if it's true) there might be explosives. Not a good time to shot.Texas Jew
",0
"@ http://The Anon Message
",0
"@ @ there is something really wrong with these people. Export them back.Sky News Aust. liztilley84
",0
"@ all reports say 13Independent
",0
"@ actually that wasnt me it was the cats present 2me but it was floping like aflipperedfish so i spatonitandthrewitinthegardenbedcnni
",1
"“@: passenger plane crashes in French Alps with 148 onboard http:// http:// @!!NBC News. Bills. Germanwings
",1
"@ he had no reason to shoot an unarmed person u sound ignorant 😴 enjoy ya day✌️Koszik Meows
",1
"@ @""@: CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. ”ac360. cnn. CBC Ottawa. OTT. OT Tnews
",1
"connexion; policewoman; market @: Police: Suspects Thurs Montrouge shooting http://Julien Pain. Al Qaeda Yemen. Charlie Hebdo
",0
"“@: SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http:// http:// wtfDaily Mail AU
",0
"RT “@ US evacuated Consulate in Sydney after . Emergency warning to US citizens: ""maintain high level of vigilance"".”Williams Jon. sydneysiege
",0
"RT @: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ So sad to know that it was a deliberate suicideUlrich Jv V
",1
"@ you guys ""confirmed"" there were 3 shootings not long ago. How about you wait for official reports before saying things.CTV News
",0
"@ there's a difference between an open mind and an empty onejlpauk
",1
"@ @ @ I'm not watching it, but it sounds as if it is being treated as sport.rodneycruise. noplaceforsheep. Sharri Markson
",0
"@ @ How the fuck you comparing a whole race too a single occupation of course you are gonna get a tiny % dumbasslarryelder. Foolish Reporter
",0
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 88cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",0
"@ @ absolutely!Linda Frum. affanchowdhry
",0
"@ at least we know it really happened loldaveyxdave
",1
"@ they will not die as martys - they will die as the dogs that they are. Only hellfire will await them.R
",0
"@ Easy to know if this is Brown by looking at what he was wearing when he was killed. Has there been a positive ID for this?NBC News
",0
"@ @ Mazaltov! They could call the baby Ukrainia.Nkomo. Scofield Fx
",0
"Flight initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://4U9525
",0
"@ Get ready to tweet the address and other vigilantes .USATODAY. Spike Lee
",1
"Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://
",0
"@ Ottawa was always such a safe city. This is madness.cnnbrk
",1
"@ Is he dead yet?Fox News
",0
"@ @ Go Back To Sleep Loraine!!!Loraine Lawson. WSJ
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 22cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",1
"@ @ They must put high risk travelers in civilian detaine camps to prevent attacks.US does this with suspect japs in WWII20committee. Ares Xtra
",1
"“@: .@ ITS A KOSHER JEWISH SUPERMARKET. THEY CHOSE IT FOR A REASON. YOU CONVENIENTLY LEFT THAT OUT ” &lt;too true!DAVIDMDRAIMAN. cnni. Je Suis Juif
",1
"Reports of shooting at Dammartin en Goele on route N2 north east of Paris - French media says car chase under way
",0
"Five Hostages Escape Sydney Cafe Siege — Live Updates From @ http:// http://Buzz Feed Oz
",0
"@ Tragic Not sure how @ can be so sure no survivor's thoughBBC Breaking. fhollande. germanwings. Lufthansa
",1
"@ WHY??? its not their countryCTV News
",1
"@ @ Hey ill give you one. Ill take the other dozen.Flemos King. BBC Breaking
",1
"@ my thoughts exactly. rate is not unusual but surely crew were aware of where they were &amp; terrain... this'll be interesting.Air Smolik
",0
"@ sad so sadHuff Post UK
",1
"Incredible day for S-A-A. Between a lot of bland days. ""@: MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings.C
",1
"@ @ breaking news is fraught with mistakes. Calm down.View From Askew. cnnbrk
",0
"@ @ @ and the last time i checked the eyewitness testimony overrides the testimony of the defident's friendslilfer1234. andybankertv. FO
",1
"@ @ Identified themselves ? You having a laugh, so how come they didn't get shot too ? :/Slate. zaidbenjamin. France
",0
"@ followed you because of thisAdam Guerbuez
",0
"Here's the police report. Somehow cops valued a box of Swishers at nearly $50. Time to stop smokin I guess http://Ferguson
",0
"@ @ @ he doesn't need the ratings he's number 1 by a mileonewaymule87. smh. ZJ Garred
",1
"RT @ initially climbed to 38k ft before starting to descend and lost signal at 6.8k ft http://flightradar24. A320. 4U9525
",1
"“@: Hostage-taker in supermarket siege killed, reports say. http:// http://Sky News. Paris Attacks. Bluehand
",0
"@ @ @ @ How would you know the pilot was Muslim?daxtonbrown. Welsh. Sham Naarai. Anew Trackrecord
",0
"@ Sure hope it's not just some dude and that you've not just pulled a Fairfax. Beginning to see why you were sent back to uni.Sharri Markson
",1
"@ Again, so far as I can tell, they were worried about explosives, and it appears there was an explosion.Texas Jew
",0
"@ @ If so that hostage will be the person best able to give an insight into the attack, if the suspects were responsible...Fridh Kleberg. AFP
",0
"RT""@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"Hoppla! @: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http:// http://L0gg0l
",0
"@ @ foreign policy is making Canadians a victim @CBC Alerts. CBC News. Justin Trudeau. Adminstration. Liberal
",1
"@ Oh and our anti-terrorist plan has just been put to its highest level in the part in which the drama's happening.cnni
",0
"“@: The Sydney cafe siege may be part of a larger plot. @ http:// http://News Sydney. News. Martin Place Siege
",0
"Dua belas. RT @: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http:// http://thei100
",0
"@ @ @ ??????Natrice R. doctorfullerton. Dave Beninger
",0
"@ The @ flags are also at half-mast. RIP Cpl. Nathan Cirillo. Our thoughts and prayers are with his family &amp; CAFMike Savage HFX. Hfx Reg Police
",1
"@ @ Tomorrow Night?Live Nation ON. masseyhall
",0
"“@: A man believed to be the gunman filmed wearing a black headband inside the cafe"" Filmed? Shoot the bastardDaily Mail AU. intheface
",1
"@ @ Das nenne ich mal handfesten Sensationsjournalismus. Auch von RT. Could you please not annoy me with needless info?R. Matthias Meisner
",0
"@ My column: FERGUSON: OBAMA KICKS NIXON IN THE ASS: http://Angry Black Lady. ferguson. mikebrown. handsup. NMO
",1
"@ that's suspicious!Buzz Feed News
",1
"@ Islam never Support Terrorist &amp; I'M Proud to be an Islamindependent
",1
"@ @ Who would think otherwise!?!?News Sydney. Mark Steyn Online
",0
"@ @ @ @ how do you know?Robs. daxtonbrown. Sham Naarai. Anew Trackrecord
",0
"@ Actually, he said ""We don't know if it's politically motivated"". Check your facts, guys.AP. sydneysiege
",0
"Identical but irrelevant RT @: Did anyone think of comparing the clothes that was wearing to the security footage?The Anon Message. Mike Brown
",1
"@ This is a ubers drivers forum, not sponsored by uber. Read what it's like in a mature uber market. http://English Emma
",1
"@ @ In the U.S.A. world.Angry Black Lady. Brooke Obie
",0
"@ @ @ a Jehovah's witness extremist?Mormon extremist?Roman catholic extremist? Etc. Non existent! Muslim...???kevinhaast. Wossyboo. Sky News
",0
"@ @ How about giving them bullets before they are shot instead of honours afterMike Savage HFX. paigemacp
",0
"@ legally speaking , yeah he was.Dostoevsky Shade
",0
"@ @ me either. There are reports he is still alive. But not looking good!doctorfullerton. Dave Beninger. Ottawa Shooting
",0
"@ @ just seen it, jeez :/Carmel. Sky News
",1
"@ @ if you can have a photo of this bloke then just snipe him in the head.Sharri Markson. Australian. Game Over
",1
"NOT the ISIS flag RT “@: Hostages held inside Sydney cafe, Islamic flag held up”AFP. BREAKING
",0
"This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://
",0
"@ @ have you seen our crime stats? We don't even lock our doors.Simbad Reb. Vegas Rebs
",1
"“@: Uber intros surge pricing in downtown Sydney during hostage siege http:// http:// disgustingmashable
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 00cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",0
"@ @ I hope I'm wrong, but sounded like 3 shotgun blasts started activity...then automatic weapons fire. 1/2News Syd. charlescwcooke
",1
"@ any updates?Richard Madan
",0
"""MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings GREAT JOB!! http:// http:// @C
",1
"@ very impressed that you're on the mail list. suggest that you edit out the non-essential info, like names and phone numberslatikambourke
",1
"@ @ Looks like a job for Special Ops. Prayers for the hostages.Breaking. Cameron Gray
",1
"@ @ @ Dorian Johnson just confirmed it was them. What now?a_man_in_black. andybankertv. FO. blackdenial
",1
"@ I had a feeling this threat was coming. Keep all of Australia in my thoughts.Pz Feed
",1
"- “@: MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings http:// http://C. HERO
",1
"@ http:// http://cnnbrk
",1
"You know it's serious when they cancel hockey ""@: cancels tonight's game between Ottawa and Toronto due to today's shootings.""CBC Alerts. NHL
",1
"""@: One person shot outside Centre Block, 2nd wounded inside the building in Parliament Hill shooting http:// &gt;:(CTV Montreal
",1
"@ if you can make it tonight - do it :)Prince Taught Me
",1
"@ Presume they wanted a . So much for martyrdom. Why a kosher deli particularly?Sky News Break. Jewish. hostage
",0
"@ @ how about dropping bombs on Muslims all over the world. Not radical.rcallimachi. ummsalama15_
",0
"@ @ @ the provoked.Raja Chemayel. smallthunderdog. Independent
",1
"@ @ Twice in one week!?!?!?!dmatthewmillar. Jaclyn Colville. Toclosetohomeforcomfort
",0
"@ @CBC Alerts. amberstefani
",1
"@ SUSPICION of a crime results n DEATH of the unarmed in the comm as a rule.rolandsmartin. Black. Michael Brown. Eric Garner. Trayvon Martin
",1
